folder_id;Trail Type;Distance (km);Elevation gain (m);Est. Time (hrs);Difficulty;Rating (out of 5);Available images;Image file path;Image URL;image_id;Coordinates (Lat, lon);Username;Date;id
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 3.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgwOTcvOTA3MmM0YThhMzU3OTQ1MGNmZDM2ZTVlZGQ3Njk0ODkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;3;46.10298, 10.91995;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 3
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 4.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgwOTYvY2VhZTJkYTk0YzMzNGRjNTk4YzcwMTZmMmU1NzA1YjguanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;4;46.10202, 10.91770;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 4
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 5.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgwODUvNTdiNDQ3Y2QxY2UxYzA4OGUxNGI4MDY5NDgwYzdiOGIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;5;46.10728, 10.91241;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 5
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 6.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgwODQvMDNjZWNjMTljNWE5MjJmMmE4N2VmMjdjZjk0OWU0ZjUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;6;46.11279, 10.91149;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 6
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 7.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgxMDAvZWM5MmVhNzczOTM4NzlkMGU5ODhiMjgzMzZkMjhmZDQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;7;46.11521, 10.90566;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 7
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 8.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDc4NDEvNTI0MTcwNTZkZDdhZTU1ZTg1OGU0MWY0OGFhZjVmNDYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;8;46.12029, 10.90481;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 8
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 9.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgwODgvYWFkNTkwZGU2N2ZmNzJkOGQxNWMzMjFmYTczZGI3MTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;9;46.12192, 10.90460;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 9
Cima di Ghez via Rifugio Alpenrose;Out & Back;12,1;1588;5,07;Hard;2,2;40;/Users/just/Documents/ERM/Hiking trail images/Cima di Ghez via Rifugio Alpenrose/Image 10.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI4NDgwNzkvYzcwNjllYWMwOTkyMDQxNGQ0YWZkZDNmZjAwN2I0NzYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;10;46.12406, 10.90372;Andrea Borsato;07/10/2022;Cima di Ghez via Rifugio Alpenrose 10
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 1.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTAyMTMzMjQvMDdmMDliNmE5MjE0OGNhMTEzOThiNGY1NjdmZmIzMGMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;1;46.36665, 11.40832;Don Fontijn;01/08/2022;Bletterbach Gorge - Gorz - Taubenleck 1
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 2.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzk3MTcyNDkvODA5MWQ2NThlYWM3NzViZjM2ZjJhNGNkNTQ0NTkwYjguanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;2;46.36515, 11.41387;Matteo Ricci;25/07/2024;Bletterbach Gorge - Gorz - Taubenleck 2
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 3.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjQwODczMTAvNGFhMzZjZWVjNTU2YmU3MDJjNjQ1YjViOGU0ZDYwOTEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;3;46.36510, 11.41482;Stefan Boehm;18/09/2019;Bletterbach Gorge - Gorz - Taubenleck 3
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 4.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvOTU0MzIwMzcvZTU0ODMwZDU3NjY3NDdmZWY1ZWE0ZTczMjU4MjgxZjkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;4;46.36376, 11.41802;Lukas Zdrazil;29/03/2025;Bletterbach Gorge - Gorz - Taubenleck 4
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 5.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzM3ODczOTgvOGQ3ODY3ZGY3ZDFlNjc2ZjgzMmIxNGE2YmIyMjRmZmMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;5;46.35890, 11.43287;Mia F.;27/08/2020;Bletterbach Gorge - Gorz - Taubenleck 5
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 6.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjIwODg3OTgvYjQyZjAyZGNlMDM2ZjMzMzVmYjc1N2YzZWNmNWYyOWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;6;46.36133, 11.41755;Giuseppe Odone;07/07/2023;Bletterbach Gorge - Gorz - Taubenleck 6
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 7.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvOTIwNzgzNjMvMDQ0M2VlMjA4ZGVhY2Q4M2E2MWQwMDA4ZWJlNmU3NmMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;7;46.36348, 11.41637;Internal Photos;06/02/2025;Bletterbach Gorge - Gorz - Taubenleck 7
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 8.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDc4MzAyMDUvZDVlMjljYmM0YjY0NDUzYWMxNjE2ZmU5MjAyZjA1YzUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;8;46.36360, 11.41370;jack en sonja kox;31/05/2022;Bletterbach Gorge - Gorz - Taubenleck 8
Bletterbach Gorge - Gorz - Taubenleck;Loop;7,6;397;2,43;Moderate;3,9;80;/Users/just/Documents/ERM/Hiking trail images/Bletterbach Gorge - Gorz - Taubenleck/Image 9.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjE0NDE1MDEvYWVjNTMzNmFkZWVlYjgwOTZkN2QwMmQ3ZTQ4ODE0ZTcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;9;46.36291, 11.41158;Gabriele Nizzoli;24/06/2023;Bletterbach Gorge - Gorz - Taubenleck 9
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 1.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjg4OTA4MTcvMGViMWJmMjRlYWIxMWZkY2ZjMWFlOGE3NjExZjRkYjkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;1;46.41121, 12.29699;Sabrina Bison;25/08/2020;Col Pecolenies 1
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 2.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODA3NDE1NDkvM2M5Mzg1MmE0YTY3YjQxNTBiYjE5MWM0ODlmNjliMDIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;2;46.40958, 12.28542;John Norcross;07/08/2024;Col Pecolenies 2
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 3.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjg4OTA4MTEvZGY4YWZjMjAwZmIzMzNiZTQ2Yjg3NjhlZDgxMGJlMjcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;3;46.40967, 12.28466;Sabrina Bison;25/08/2020;Col Pecolenies 3
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 4.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvODA3NDE1NTMvZTUzODQzY2VlZDVmZTEwMGEwNDBmZTg0MzRiYmMxNmUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;4;46.41000, 12.28365;John Norcross;07/08/2024;Col Pecolenies 4
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 5.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjg4OTA4MTAvZWQ1MDQxMDdiNDM3YTczZjIxZTg5YTRmYjc0YTk2OGMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;5;46.41007, 12.28423;Sabrina Bison;25/08/2020;Col Pecolenies 5
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 6.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzQ3NzA2OTAvMTZjNjY0MTgxNjRlZDhkYTMzMzU2ZjZjNWUwYTg4ZjQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;6;46.41427, 12.28732;Maurizio Zuccherini;19/05/2024;Col Pecolenies 6
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 7.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzQ3NzA2OTEvNGY0YzFjODlmNjE1NzkxZWNlZDY4ODQwNjVlOTg1OTQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;7;46.41478, 12.28785;Maurizio Zuccherini;19/05/2024;Col Pecolenies 7
Col Pecolenies;Out & Back;11,3;524;3,49;Moderate;4;16;/Users/just/Documents/ERM/Hiking trail images/Col Pecolenies/Image 8.webp;https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvOTI2NjQ5ODUvNzg2OTRjZThjNGJjNmJlM2Y1ZmNlNDMxZDQ0ZWU3NmIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoyMDQ4LCJoZWlnaHQiOjIwNDgsImZpdCI6Imluc2lkZSJ9LCJyb3RhdGUiOm51bGwsImpwZWciOnsidHJlbGxpc1F1YW50aXNhdGlvbiI6dHJ1ZSwib3ZlcnNob290RGVyaW5naW5nIjp0cnVlLCJvcHRpbWlzZVNjYW5zIjp0cnVlLCJxdWFudGlzYXRpb25UYWJsZSI6M319fQ==;8;46.41948, 12.28794;Internal Photos;12/02/2025;Col Pecolenies 8
